"timestamp","Motor 2A (mm/sec)"
"1/4/2021 8:00:01.000","2.5864319801330566"
"1/4/2021 9:00:01.000","2.509432554244995"
"1/4/2021 10:00:01.000","2.427546977996826"
"1/4/2021 11:00:01.000","2.422973871231079"
"1/4/2021 12:00:01.000","2.490147113800049"
"1/4/2021 13:00:01.000","2.556781530380249"
"1/4/2021 14:00:01.000","2.3545079231262207"
"1/4/2021 15:00:01.000","0.044405095279216766"
"1/4/2021 16:00:01.000","2.495880126953125"
"1/4/2021 17:00:01.000","2.397787094116211"
"1/4/2021 18:00:01.000","2.556133270263672"
"1/4/2021 19:00:01.000","2.4648056030273438"
"1/4/2021 20:00:01.000","2.44632625579834"
"1/4/2021 21:00:01.000","2.442645311355591"
"1/4/2021 22:00:01.000","2.4322571754455566"
"1/4/2021 23:00:01.000","2.4758758544921875"
"1/5/2021 0:00:01.000","0.04753667488694191"
"1/5/2021 1:00:01.000","2.5318262577056885"
"1/5/2021 2:00:01.000","2.599011182785034"
"1/5/2021 3:00:01.000","2.489239454269409"
"1/5/2021 4:00:01.000","2.4423024654388428"
"1/5/2021 5:00:01.000","2.494518280029297"
"1/5/2021 6:00:01.000","0.8554856777191162"
"1/5/2021 7:00:01.000","2.722883462905884"
"1/5/2021 8:00:01.000","2.4898428916931152"
"1/5/2021 9:00:01.000","0.04895389452576637"
"1/5/2021 10:00:01.000","2.281722068786621"
"1/5/2021 11:00:01.000","2.3555185794830322"
"1/5/2021 12:00:01.000","2.1853628158569336"
"1/5/2021 13:00:01.000","2.275162935256958"
"1/5/2021 14:00:01.000","2.195298910140991"
"1/5/2021 15:00:01.000","2.233776092529297"
"1/5/2021 16:00:01.000","0.054593347012996674"
"1/5/2021 17:00:02.000","2.3177497386932373"
"1/5/2021 18:00:01.000","0.0645119845867157"
"1/5/2021 19:00:01.000","2.1078686714172363"
"1/5/2021 20:00:01.000","2.17368221282959"
"1/5/2021 21:00:01.000","2.167876958847046"
"1/5/2021 22:00:01.000","2.0736520290374756"
"1/5/2021 23:00:01.000","2.073275327682495"
"1/6/2021 0:00:01.000","2.052945852279663"
"1/6/2021 1:00:01.000","1.9815833568572998"
"1/6/2021 2:00:01.000","2.079148054122925"
"1/6/2021 3:00:01.000","2.0447020530700684"
"1/6/2021 4:00:01.000","2.1140553951263428"
"1/6/2021 5:00:01.000","2.1388251781463623"
"1/6/2021 6:00:01.000","0.0464639775454998"
"1/6/2021 7:00:01.000","2.1361262798309326"
"1/6/2021 8:00:01.000","2.00799298286438"
"1/6/2021 9:00:01.000","2.073216199874878"
"1/6/2021 10:00:01.000","2.0634806156158447"
"1/6/2021 11:00:01.000","2.0560476779937744"
"1/6/2021 12:00:01.000","2.087611198425293"
"1/6/2021 13:00:01.000","1.9768800735473633"
"1/6/2021 14:00:01.000","2.048696756362915"
"1/6/2021 15:00:01.000","2.024597406387329"
"1/6/2021 16:00:01.000","2.0193941593170166"
"1/6/2021 17:00:01.000","0.13307735323905945"
"1/6/2021 18:00:01.000","2.1332552433013916"
"1/6/2021 19:00:01.000","2.0641465187072754"
"1/6/2021 20:00:01.000","1.995983600616455"
"1/6/2021 21:00:01.000","1.9737313985824585"
"1/6/2021 22:00:01.000","2.0432209968566895"
"1/6/2021 23:00:01.000","0.05964508652687073"
"1/7/2021 0:00:01.000","2.020911455154419"
"1/7/2021 1:00:01.000","1.9701080322265625"
"1/7/2021 2:00:01.000","2.104617118835449"
"1/7/2021 3:00:01.000","2.2534444332122803"
"1/7/2021 4:00:01.000","2.0432684421539307"
"1/7/2021 5:00:01.000","1.979355812072754"
"1/7/2021 6:00:01.000","0.044814083725214005"
"1/7/2021 7:00:01.000","2.2167794704437256"
"1/7/2021 8:00:01.000","2.0229549407958984"
"1/7/2021 9:00:01.000","2.0928497314453125"
"1/7/2021 10:00:01.000","1.9924390316009521"
"1/7/2021 11:00:01.000","2.042701244354248"
"1/7/2021 12:00:01.000","0.05039835348725319"
"1/7/2021 13:00:01.000","2.1290974617004395"
"1/7/2021 14:00:01.000","1.9873450994491577"
"1/7/2021 15:00:01.000","1.9505246877670288"
"1/7/2021 16:00:01.000","2.0122907161712646"
"1/7/2021 17:00:01.000","1.993980884552002"
"1/7/2021 18:00:01.000","1.8730113506317139"
"1/7/2021 19:00:01.000","1.8615576028823853"
"1/7/2021 20:00:01.000","2.0035722255706787"
"1/7/2021 21:00:01.000","1.9749623537063599"
"1/7/2021 22:00:01.000","1.9465235471725464"
"1/7/2021 23:00:01.000","0.05293916165828705"
"1/8/2021 0:00:01.000","2.035022020339966"
"1/8/2021 1:00:01.000","1.9925875663757324"
"1/8/2021 2:00:01.000","2.074754238128662"
"1/8/2021 3:00:01.000","1.953936219215393"
"1/8/2021 4:00:01.000","1.8962173461914062"
"1/8/2021 5:00:01.000","2.000312328338623"
"1/8/2021 6:00:01.000","0.06362996250391006"
"1/8/2021 7:00:01.000","0.058961328119039536"
"1/8/2021 8:00:01.000","2.228243827819824"
"1/8/2021 9:00:01.000","2.0956521034240723"
"1/8/2021 10:00:01.000","2.070647954940796"
"1/8/2021 11:00:01.000","0.06482189893722534"
"1/8/2021 12:00:01.000","0.052085209637880325"
"1/8/2021 13:00:01.000","2.37821102142334"
"1/8/2021 14:00:01.000","0.06991198658943176"
"1/8/2021 15:00:01.000","2.0246920585632324"
"1/8/2021 16:00:01.000","2.148244857788086"
"1/8/2021 17:00:01.000","2.2769017219543457"
"1/8/2021 18:00:01.000","2.447622537612915"
"1/8/2021 19:00:01.000","2.342371702194214"
"1/8/2021 20:00:01.000","2.0811758041381836"
"1/8/2021 21:00:01.000","2.338409662246704"
"1/8/2021 22:00:01.000","2.1168689727783203"
"1/8/2021 23:00:01.000","2.221595287322998"
"1/9/2021 0:00:01.000","2.279550552368164"
"1/9/2021 1:00:01.000","2.5500972270965576"
"1/9/2021 2:00:01.000","0.05224229767918587"
"1/9/2021 3:00:01.000","2.4599783420562744"
"1/9/2021 4:00:01.000","2.401299476623535"
"1/9/2021 5:00:01.000","0.053057342767715454"
"1/9/2021 6:00:01.000","2.2477121353149414"
"1/9/2021 7:00:01.000","0.0537535585463047"
"1/9/2021 8:00:01.000","0.04256438463926315"
"1/9/2021 9:00:01.000","2.3428072929382324"
