sep=;
"Series";"Time";"Value"
"TD FFT Band 0";"2021-05-24T12:11:00+02:00";0.087581
"TD FFT Band 0";"2021-05-24T12:11:00+02:00";0.086802
"TD FFT Band 0";"2021-05-24T12:11:00+02:00";0.086128
"TD FFT Band 0";"2021-05-24T12:11:00+02:00";0.086129
"TD FFT Band 0";"2021-05-24T12:11:00+02:00";0.085479
"TD FFT Band 0";"2021-05-24T12:11:00+02:00";0.085009
"TD FFT Band 0";"2021-05-24T12:11:00+02:00";0.085467
"TD FFT Band 0";"2021-05-24T12:11:00+02:00";0.085399
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.085637
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084084
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083188
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.082574
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083338
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.082892
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.082676
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.082381
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.082223
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.081519
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.080992
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.081799
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.082179
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.082318
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083174
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083679
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083484
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.082351
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.08317
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083904
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.085036
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084549
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.086019
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.085582
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084243
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083953
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084207
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083611
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084163
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084156
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084072
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083734
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083349
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084045
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083709
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084414
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084266
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084663
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084406
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084161
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083463
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083276
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083587
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083073
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.082657
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083668
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083488
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.08353
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.085057
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083999
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084593
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083911
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084411
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084732
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.08491
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084537
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.085394
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.084683
"TD FFT Band 0";"2021-05-24T12:12:00+02:00";0.083572
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084051
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084401
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084978
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085531
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085748
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085476
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.08608
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085979
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084772
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083879
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084755
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084856
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084101
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083936
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.082998
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083207
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083959
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083882
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084514
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085185
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084733
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085208
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084648
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084831
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085779
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085322
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085287
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084662
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084087
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083834
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083682
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.082539
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.082559
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083345
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.08321
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083652
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083736
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084211
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084149
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.085073
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.084637
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083392
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.083876
"TD FFT Band 0";"2021-05-24T12:13:00+02:00";0.082875
"TD FFT Band 0";"2021-05-24T12:15:00+02:00";0.084055
"TD FFT Band 0";"2021-05-24T12:15:00+02:00";0.083951
"TD FFT Band 0";"2021-05-24T12:15:00+02:00";0.083809
"TD FFT Band 0";"2021-05-24T12:15:00+02:00";0.083621
"TD FFT Band 0";"2021-05-24T12:15:00+02:00";0.083245
"TD FFT Band 0";"2021-05-24T12:15:00+02:00";0.083461
"TD FFT Band 0";"2021-05-24T12:15:00+02:00";0.083452
"TD FFT Band 0";"2021-05-24T12:15:00+02:00";0.083153
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.085425
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.086046
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.085001
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.084019
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.083169
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.083477
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.08299
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.082898
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.084292
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.084253
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.08444
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.085611
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.085867
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.085374
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.085223
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.084319
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.085375
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.085468
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.085249
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.08519
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.084811
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.084965
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.084936
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.084737
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.083916
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.083275
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.082795
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.082119
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.081943
"TD FFT Band 0";"2021-05-24T12:17:00+02:00";0.081531
"TD FFT Band 0";"2021-05-24T12:18:00+02:00";0.086106
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.084356
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.084464
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.084312
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.08425
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.083923
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.083369
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.083345
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.084169
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.084079
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.08454
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.084291
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.084481
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.085228
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.085069
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.085119
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.085338
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.0847
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.085595
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.085756
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.085355
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.084874
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.084825
"TD FFT Band 0";"2021-05-24T12:22:00+02:00";0.08516
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.083633
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.083619
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.083332
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.0826
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.082647
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.08216
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.083832
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.084261
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.084082
"TD FFT Band 0";"2021-05-24T12:24:00+02:00";0.083853
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.086071
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.085324
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.085249
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.084334
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.085158
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.084978
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.086015
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.085368
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.085263
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.084087
"TD FFT Band 0";"2021-05-24T12:27:00+02:00";0.083477
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.083764
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.083703
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.083755
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082732
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082444
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082021
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082218
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081107
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081927
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081664
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082123
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081426
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081399
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.08063
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081326
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.08177
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.083803
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.083038
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082522
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082723
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082831
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.083196
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082697
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082982
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.083558
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.083488
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.083344
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082345
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082545
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082311
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082272
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.080522
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.079998
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.079306
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.079739
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.079971
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.080725
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.080844
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081174
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081958
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.08208
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081898
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081903
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082209
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082342
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082102
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.080909
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081056
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081894
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081552
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081424
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.081165
"TD FFT Band 0";"2021-05-24T12:28:00+02:00";0.082706
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.082786
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.083319
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.08279
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.081357
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.081537
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.08116
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.081789
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.081831
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.081068
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.081577
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.0813
"TD FFT Band 0";"2021-05-24T12:29:00+02:00";0.081658
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.082189
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.081737
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.080888
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.081218
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.0815
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.081893
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.082666
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.083516
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.082868
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.0837
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.084109
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.084637
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.085335
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.085029
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.084343
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.08406
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.084727
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.085486
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.08515
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.084422
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.08485
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.085096
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.084303
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.083645
"TD FFT Band 0";"2021-05-24T12:30:00+02:00";0.08348
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.086574
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.086586
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.085572
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.085219
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.0853
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.085007
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.085298
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.085039
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.08462
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.084171
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.083778
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.083672
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.084707
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.085215
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.08542
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.085331
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.085238
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.084234
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.083843
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.083876
"TD FFT Band 0";"2021-05-24T12:31:00+02:00";0.084525
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085895
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.08574
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085407
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.0866
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085841
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.086103
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085924
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085554
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084676
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.08518
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084694
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084635
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084668
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084239
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084083
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.083907
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084606
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085376
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085071
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084417
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.082894
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.083254
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.082014
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.08177
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.081853
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.082314
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.082576
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.082274
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.082675
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.083479
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.083121
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.083684
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.08431
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.083621
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.083658
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.083534
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085257
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085003
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.086336
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085821
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085186
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085913
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.086006
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084948
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084712
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084902
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084472
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084303
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085532
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.086013
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.0854
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.08487
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.084705
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085727
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.086923
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085707
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085922
"TD FFT Band 0";"2021-05-24T12:32:00+02:00";0.085986
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.084995
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.085085
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.085664
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.085323
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.085093
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.084907
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.08443
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.083985
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.083337
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082793
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082344
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081866
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081139
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.080708
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082501
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082984
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082326
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.08294
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.08293
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.083315
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.083427
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.08305
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081964
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082993
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082632
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.083007
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082768
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082565
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081598
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081825
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081931
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081844
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082023
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082516
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082322
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.083269
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082886
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082833
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081925
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082064
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082121
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082364
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.082118
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.080985
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.08155
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081155
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.080818
"TD FFT Band 0";"2021-05-24T12:33:00+02:00";0.081192
