Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Variables;Variables;Variables;Variables;Variables;Variables;Variables;Variables;Variables;Variables
Bond Site Limits;Bond Site Limits;Bond Site Limits;Bond Site Limits;Bond Site Limits;Bond Site Limits;Bond Site Limits;Calc Key Parm;Calc Key Parm;CB DS;CB DS;CB OP;CB OP;Check Edge Suff. Bonds;Check Edge Suff. Bonds;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable
CB Avg Bond Site Area (pix);N Bonds Expected in ROI;CB Unacceptable Limit - N Bonds in ROI;CB Acceptable Limit - N Bonds in ROI;HB Avg Bond Site Area (pix);HB Acceptable Limit - N Bonds in ROI;HB Unacceptable Limit - N Bonds in ROI;MD Iterations;MD Iteration Length;Percentage of Area;Pixel Count;Percentage of Area;Pixel Count;[DB] CB Num Bonds OP;[DB] CB Num Bonds DS;92203662.01;92203662.01c;92203662.02;92203662.02c;99971742.01;99971742.01c;99971742.02;99971742.02c;vALL.Image.Confidence;vALL.Image.Name
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;27,24359;85;472,22222;750;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162152_978_P5596.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;16,66667;48;266,66667;738,88889;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162154_528_P5627.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,42308;123;34,9359;109;605,55556;683,33333;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162156_078_P5658.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;37,82051;118;39,42308;123;683,33333;655,55556;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162157_628_P5689.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,42308;123;33,33333;104;577,77778;683,33333;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162159_178_P5720.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;6,41026;20;111,11111;722,22222;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162200_728_P5751.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;41,31944;119;661,11111;727,77778;4;75;4;75;1;100;2;100;100;VISCUF1_S4_20210621_162202_278_P5782.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;36,53846;114;35,25641;110;611,11111;633,33333;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162203_828_P5813.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;37,5;117;40,38462;126;700;650;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162205_378_P5844.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;5,12821;16;88,88889;705,55556;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162206_928_P5875.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;24,30556;70;388,88889;738,88889;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162208_478_P5906.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;45,19231;141;42,30769;132;733,33333;783,33333;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162210_028_P5937.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,58974;136;36,85897;115;638,88889;755,55556;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162211_578_P5968.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,46154;120;31,08974;97;538,88889;666,66667;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162213_128_P5999.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,42308;123;0;0;0;683,33333;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162214_678_P6030.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;37,82051;118;655,55556;688,88889;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162216_228_P6061.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,42308;123;42,94872;134;744,44444;683,33333;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162217_878_P6094.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;38,46154;120;666,66667;733,33333;4;75;4;75;1;100;2;100;100;VISCUF1_S4_20210621_162219_428_P6125.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,23077;138;30,12821;94;522,22222;766,66667;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162220_978_P6156.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;4,80769;15;83,33333;705,55556;4;75;4;75;1;100;4;100;100;VISCUF1_S4_20210621_162222_528_P6187.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;40,38462;126;700;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162444_217_P246.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,38462;126;40,97222;118;655,55556;700;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162445_767_P277.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;40,0641;125;694,44444;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162447_317_P308.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,0641;125;43,75;126;700;694,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162448_867_P339.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;40,0641;125;694,44444;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162450_417_P370.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;41,34615;129;716,66667;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162451_967_P401.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;45,19231;141;783,33333;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162453_517_P432.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;44,87179;140;777,77778;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162455_217_P466.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,78205;121;41,98718;131;727,77778;672,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162456_767_P497.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,14103;119;40,70513;127;705,55556;661,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162458_317_P528.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;41,34615;129;716,66667;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162459_867_P559.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;47,56944;137;761,11111;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162501_417_P590.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,42308;123;42,30769;132;733,33333;683,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162502_967_P621.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,91026;137;38,78205;121;672,22222;761,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162504_517_P652.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;42,94872;134;744,44444;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162506_067_P683.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,0641;125;41,31944;119;661,11111;694,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162507_617_P714.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,78205;121;42,62821;133;738,88889;672,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162509_167_P745.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;38,78205;121;672,22222;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162510_717_P776.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;45,13889;130;722,22222;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162512_267_P807.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;41,02564;128;711,11111;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162513_817_P838.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;39,74359;124;688,88889;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162515_367_P869.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,91026;137;41,34615;129;716,66667;761,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162516_917_P900.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;46,875;135;750;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162518_467_P931.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;42,62821;133;738,88889;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162520_067_P963.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;41,34615;129;716,66667;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162521_617_P994.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;39,10256;122;677,77778;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162523_167_P1025.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;41,02564;128;711,11111;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162524_717_P1056.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;39,42308;123;683,33333;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162526_267_P1087.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;48,26389;139;772,22222;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162527_817_P1118.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;45,19231;141;783,33333;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162529_367_P1149.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;43,26923;135;750;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162530_917_P1180.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;45,51282;142;39,74359;124;688,88889;788,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162532_467_P1211.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,38462;126;39,42308;123;683,33333;700;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162534_017_P1242.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,46154;120;41,66667;130;722,22222;666,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162535_567_P1273.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,10256;122;43,26923;135;750;677,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162537_117_P1304.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,78205;121;39,42308;123;683,33333;672,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162538_667_P1335.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,14103;119;43,91026;137;761,11111;661,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162540_217_P1366.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;37,82051;118;655,55556;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162541_767_P1397.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,0641;125;42,30769;132;733,33333;694,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162543_317_P1428.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;40,38462;126;700;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162544_867_P1459.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;40,0641;125;694,44444;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162546_417_P1490.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;39,42308;123;683,33333;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162547_967_P1521.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;41,98718;131;727,77778;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162549_517_P1552.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;40,0641;125;694,44444;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162551_067_P1583.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,0641;125;44,23077;138;766,66667;694,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162552_617_P1614.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,10256;122;47,11538;147;816,66667;677,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162554_167_P1645.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,23077;138;43,26923;135;750;766,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162555_717_P1676.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;41,02564;128;711,11111;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162557_267_P1707.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;38,78205;121;672,22222;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162558_817_P1738.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;45,48611;131;727,77778;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162600_367_P1769.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,10256;122;42,30769;132;733,33333;677,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162601_917_P1800.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,46154;120;41,66667;130;722,22222;666,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162603_467_P1831.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,46154;120;40,70513;127;705,55556;666,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162605_017_P1862.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;40,0641;125;694,44444;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162606_567_P1893.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;42,94872;134;744,44444;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162608_567_P1933.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,14103;119;42,62821;133;738,88889;661,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162610_117_P1964.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,55128;139;45,19231;141;783,33333;772,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162611_667_P1995.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;44,09722;127;705,55556;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162613_217_P2026.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,0641;125;37,17949;116;644,44444;694,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162614_767_P2057.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;47,22222;136;755,55556;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162616_317_P2088.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;43,26923;135;750;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162617_867_P2119.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;44,87179;140;777,77778;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162619_417_P2150.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;44,87179;140;777,77778;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162620_967_P2181.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;39,42308;123;683,33333;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162622_517_P2212.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;37,17949;116;644,44444;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162624_067_P2243.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;43,26923;135;750;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162625_617_P2274.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;42,62821;133;738,88889;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162627_167_P2305.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;46,15385;144;800;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162628_717_P2336.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;45,19231;141;42,62821;133;738,88889;783,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162630_267_P2367.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,46154;120;38,78205;121;672,22222;666,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162631_817_P2398.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;40,70513;127;705,55556;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162633_367_P2429.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;43,26923;135;750;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162634_917_P2460.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;41,98718;131;727,77778;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162636_467_P2491.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,23077;138;44,23077;138;766,66667;766,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162638_017_P2522.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;39,74359;124;688,88889;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162639_567_P2553.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,38462;126;44,55128;139;772,22222;700;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162641_117_P2584.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,10256;122;41,66667;130;722,22222;677,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162642_667_P2615.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;44,23077;138;766,66667;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162644_217_P2646.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;38,78205;121;672,22222;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162645_767_P2677.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;45,19231;141;41,66667;130;722,22222;783,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162647_317_P2708.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;46,18056;133;738,88889;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162648_867_P2739.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;39,74359;124;688,88889;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162650_417_P2770.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;42,30769;132;733,33333;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162651_967_P2801.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;40,38462;126;700;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162653_517_P2832.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,58974;136;42,30769;132;733,33333;755,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162655_067_P2863.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;41,98718;131;727,77778;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162656_617_P2894.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;39,74359;124;688,88889;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162658_167_P2925.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;43,58974;136;755,55556;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162659_717_P2956.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;40,0641;125;694,44444;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162701_267_P2987.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,78205;121;42,62821;133;738,88889;672,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162702_867_P3019.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;40,70513;127;705,55556;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162704_417_P3050.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;41,02564;128;711,11111;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162705_967_P3081.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;37,17949;116;40,0641;125;694,44444;644,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162707_517_P3112.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;41,34615;129;716,66667;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162709_067_P3143.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;41,34615;129;716,66667;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162710_617_P3174.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;42,30769;132;733,33333;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162712_167_P3205.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;37,82051;118;655,55556;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162713_717_P3236.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;43,26923;135;750;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162715_267_P3267.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;40,70513;127;705,55556;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162716_817_P3298.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;44,23077;138;766,66667;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162718_367_P3329.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;40,70513;127;705,55556;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162719_917_P3360.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;45,83333;143;41,02564;128;711,11111;794,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162721_467_P3391.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,38462;126;40,0641;125;694,44444;700;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162723_017_P3422.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,38462;126;40,0641;125;694,44444;700;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162724_567_P3453.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;45,83333;143;37,5;117;650;794,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162726_117_P3484.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,91026;137;42,62821;133;738,88889;761,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162727_667_P3515.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;42,62821;133;738,88889;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162729_217_P3546.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,78205;121;42,30769;132;733,33333;672,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162730_767_P3577.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;36,85897;115;638,88889;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162732_317_P3608.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;36,21795;113;40,0641;125;694,44444;627,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162733_867_P3639.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;45,51282;142;788,88889;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162735_417_P3670.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,23077;138;41,98718;131;727,77778;766,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162736_967_P3701.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;38,14103;119;661,11111;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162738_517_P3732.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,23077;138;41,98718;131;727,77778;766,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_162740_067_P3763.jpg
